Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
192.168.10.16-199.244.48.55-42330-443-6,192.168.10.16,42330,199.244.48.55,443,6,7/7/2017 3:30,187656,48,57,1337,105841,570,0,27.85416667,109.1083766,4344,0,1856.859649,972.7966209,571140.8108,559.5344673,1804.384615,6668.193415,44544,2,187656,3992.680851,9613.449083,44673,48,164460,2936.785714,8481.953606,44544,2,0,0,0,0,1208,1832,255.7871851,303.7472823,0,4344,1011.113208,1161.912269,1350040.12,0,0,0,1,0,0,0,0,1,1020.742857,27.85416667,1856.859649,1208,0,0,0,0,0,0,48,1337,57,105841,29200,61,32,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42328-443-6,192.168.10.16,42328,199.244.48.55,443,6,7/7/2017 3:30,143460,44,54,1313,104393,570,0,29.84090909,113.8577127,4344,0,1933.203704,1009.42467,736832.5666,683.1172452,1478.969072,5359.426735,23746,1,143424,3335.44186,7799.648351,23847,1,119714,2258.754717,6507.427744,24066,1,0,0,0,0,1128,1736,306.7057019,376.4115433,0,4344,1067.737374,1210.274995,1464765.563,0,0,0,1,0,0,0,0,1,1078.632653,29.84090909,1933.203704,1128,0,0,0,0,0,0,44,1313,54,104393,29200,61,28,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42326-443-6,192.168.10.16,42326,199.244.48.55,443,6,7/7/2017 3:30,23445,23,29,138,54553,6,6,6,0,4344,0,1881.137931,859.2839928,2332736.191,2217.95692,459.7058824,2624.221822,18827,1,23445,1065.681818,4008.929324,19011,13,23272,831.1428571,3527.526242,18827,1,0,0,0,0,460,928,981.0194071,1236.937513,0,4344,1032.018868,1133.820778,1285549.557,1,0,0,0,0,0,0,0,1,1051.865385,6,1881.137931,460,0,0,0,0,0,0,23,138,29,54553,0,61,22,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42338-443-6,192.168.10.16,42338,199.244.48.55,443,6,7/7/2017 3:30,118468,22,27,1169,46473,570,0,53.13636364,159.4088172,4344,0,1721.222222,1057.155412,402150.7918,413.6138029,2468.083333,6928.444902,23239,1,118468,5641.333333,9858.024079,23633,50,95153,3659.730769,8292.815221,23776,1,0,0,0,0,712,872,185.7041564,227.9096465,0,4344,952.84,1145.068617,1311182.137,0,0,0,1,0,0,0,0,1,972.2857143,53.13636364,1721.222222,712,0,0,0,0,0,0,22,1169,27,46473,29200,61,4,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42334-443-6,192.168.10.16,42334,199.244.48.55,443,6,7/7/2017 3:30,142724,46,56,1319,105855,570,0,28.67391304,111.4380853,4344,0,1890.267857,948.4243487,750917.8554,714.6660688,1413.108911,5222.010952,23651,2,142724,3171.644444,7613.325827,24227,48,119513,2172.963636,6354.836974,24364,2,0,0,0,0,1180,1800,322.300384,392.3656848,0,4344,1040.524272,1165.882598,1359282.232,0,0,0,1,0,0,0,0,1,1050.72549,28.67391304,1890.267857,1180,0,0,0,0,0,0,46,1319,56,105855,29200,61,29,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42336-443-6,192.168.10.16,42336,199.244.48.55,443,6,7/7/2017 3:30,142270,43,52,1313,102959,570,0,30.53488372,115.1109917,4344,0,1979.980769,1030.303639,732916.2859,667.7444296,1513.510638,5407.919563,23262,0,142270,3387.380952,7820.438229,23576,42,118970,2332.745098,6589.645341,23939,1,0,0,0,0,1096,1672,302.2422155,365.5022141,0,4344,1086.166667,1236.865688,1529836.73,0,0,0,1,0,0,0,0,1,1097.6,30.53488372,1979.980769,1096,0,0,0,0,0,0,43,1313,52,102959,29200,61,28,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42346-443-6,192.168.10.16,42346,199.244.48.55,443,6,7/7/2017 3:30,122968,43,58,1307,101497,570,0,30.39534884,115.145072,4344,0,1749.948276,885.1096953,836022.3798,821.3518964,1229.68,4926.465731,23281,0,122968,2927.809524,7412.840851,23560,0,99685,1748.859649,5838.268697,23897,2,0,0,0,0,1108,1864,349.6844708,471.6674257,0,4344,1007.882353,1086.60446,1180709.253,0,0,0,1,0,0,0,0,1,1017.861386,30.39534884,1749.948276,1108,0,0,0,0,0,0,43,1307,58,101497,29200,61,27,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42344-443-6,192.168.10.16,42344,199.244.48.55,443,6,7/7/2017 3:30,142478,50,64,1331,110185,570,0,26.62,107.0277267,2896,0,1721.640625,763.9063012,782689.2573,800.1235278,1260.867257,4915.025604,23335,0,142478,2907.714286,7261.255651,23797,1,119257,1892.968254,5948.044962,23886,1,0,0,0,0,1284,2056,350.9313719,449.192156,0,2896,969.7043478,1021.359491,1043175.21,0,0,0,1,0,0,0,0,1,978.2105263,26.62,1721.640625,1284,0,0,0,0,0,0,50,1331,64,110185,29200,61,31,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42342-443-6,192.168.10.16,42342,199.244.48.55,443,6,7/7/2017 3:30,143531,45,56,1313,110185,570,0,29.17777778,112.6443092,4344,0,1967.589286,968.5796119,776821.7319,703.680738,1435.31,5254.01042,23543,1,143531,3262.068182,7710.16698,24525,48,120545,2191.727273,6379.751784,24203,2,0,0,0,0,1160,1800,313.5211209,390.1596171,0,4344,1093.117647,1206.882346,1456564.996,0,0,0,1,0,0,0,0,1,1103.940594,29.17777778,1967.589286,1160,0,0,0,0,0,0,45,1313,56,110185,29200,61,28,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42340-443-6,192.168.10.16,42340,199.244.48.55,443,6,7/7/2017 3:30,142245,42,56,1301,102959,570,0,30.97619048,116.4770443,4344,0,1838.553571,930.7951619,732960.7368,688.95216,1466.443299,5290.709174,23302,1,142245,3469.390244,7878.077173,23918,48,119205,2167.363636,6333.277276,23899,1,0,0,0,0,1088,1800,295.2652114,393.6869486,0,4344,1053.131313,1141.711878,1303506.013,0,0,0,1,0,0,0,0,1,1063.877551,30.97619048,1838.553571,1088,0,0,0,0,0,0,42,1301,56,102959,29200,61,26,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42352-443-6,192.168.10.16,42352,199.244.48.55,443,6,7/7/2017 3:30,118879,21,27,1169,47921,570,0,55.66666667,162.8920911,4344,0,1774.851852,1079.259244,412940.8895,403.7719025,2529.340426,7009.167464,23249,4,118879,5943.95,10091.68539,23842,4,95653,3678.961538,8318.905074,24037,49,0,0,0,0,680,872,176.6502074,227.1216952,0,4344,1001.836735,1179.274801,1390689.056,0,0,0,1,0,0,0,0,1,1022.708333,55.66666667,1774.851852,680,0,0,0,0,0,0,21,1169,27,47921,29200,61,4,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42354-443-6,192.168.10.16,42354,199.244.48.55,443,6,7/7/2017 3:30,118011,21,26,1169,46473,570,0,55.66666667,162.8920911,4344,0,1787.423077,1098.614989,403708.1289,398.2679581,2565.456522,7044.971057,23291,2,118011,5900.55,9997.062587,23625,3,94995,3799.8,8426.113779,24057,2,0,0,0,0,680,840,177.9495132,220.3184449,0,4344,992.5416667,1189.938903,1415954.594,0,0,0,1,0,0,0,0,1,1013.659574,55.66666667,1787.423077,680,0,0,0,0,0,0,21,1169,26,46473,29200,61,4,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42356-443-6,192.168.10.16,42356,199.244.48.55,443,6,7/7/2017 3:30,143745,49,59,1331,110185,570,0,27.16326531,108.0671757,4344,0,1867.542373,928.8619348,775790.4623,751.3304811,1343.411215,5112.820617,24181,2,143726,2994.291667,7449.818687,24248,2,120164,2071.793103,6233.858327,24616,2,0,0,0,0,1252,1896,340.881422,410.4490591,0,4344,1023.082569,1147.95835,1317808.373,0,0,0,1,0,0,0,0,1,1032.555556,27.16326531,1867.542373,1252,0,0,0,0,0,0,49,1331,59,110185,29200,61,31,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42354-443-6,192.168.10.16,42354,199.244.48.55,443,6,7/7/2017 3:30,23739,25,28,150,56486,6,6,6,0,2910,0,2017.357143,821.4981894,2385778.676,2232.613,456.5192308,2628.33439,19039,1,23739,989.125,3855.014039,19084,1,23572,873.037037,3631.051103,19039,2,0,0,0,0,500,896,1053.119339,1179.49366,0,2910,1048.925926,1171.688909,1372854.9,1,0,0,0,0,0,0,0,1,1068.716981,6,2017.357143,500,0,0,0,0,0,0,25,150,28,56486,0,61,24,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42352-443-6,192.168.10.16,42352,199.244.48.55,443,6,7/7/2017 3:30,23395,24,28,144,55038,6,6,6,0,2896,0,1965.642857,808.7010258,2358709.126,2222.697158,458.7254902,2617.224164,18778,1,23395,1017.173913,3886.355019,18842,48,23127,856.5555556,3587.134504,18802,1,0,0,0,0,480,896,1025.860227,1196.836931,0,2896,1041.283019,1146.713974,1314952.938,1,0,0,0,0,0,0,0,1,1061.307692,6,1965.642857,480,0,0,0,0,0,0,24,144,28,55038,0,61,23,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42350-443-6,192.168.10.16,42350,199.244.48.55,443,6,7/7/2017 3:30,142170,45,54,1319,100063,570,0,29.31111111,112.6125341,4344,0,1853.018519,986.402545,713104.0304,696.3494408,1450.714286,5277.595098,23339,1,142165,3231.022727,7673.445081,23763,1,118913,2243.641509,6445.867621,23815,1,0,0,0,0,1148,1736,316.5224731,379.8269677,0,4344,1013.82,1166.885749,1361622.351,0,0,0,1,0,0,0,0,1,1024.060606,29.31111111,1853.018519,1148,0,0,0,0,0,0,45,1319,54,100063,29200,61,29,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42348-443-6,192.168.10.16,42348,199.244.48.55,443,6,7/7/2017 3:30,143016,47,55,1313,104393,570,0,27.93617021,110.3290344,4344,0,1898.054545,913.8119674,739120.0985,713.2069139,1416,5215.252899,23495,1,143016,3109.043478,7548.097673,23899,1,119482,2212.62963,6388.229156,23932,2,0,0,0,0,1224,1768,328.6345584,384.5723555,0,4344,1026.271845,1151.937653,1326960.357,0,0,0,1,0,0,0,0,1,1036.333333,27.93617021,1898.054545,1224,0,0,0,0,0,0,47,1313,55,104393,29200,61,28,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42360-443-6,192.168.10.16,42360,199.244.48.55,443,6,7/7/2017 3:30,35739,4,1,517,0,517,0,129.25,258.5,0,0,0,0,14465.98954,139.903187,8934.75,11009.3154,23159,88,35739,11913,11429.15972,23247,391,0,0,0,0,0,0,0,0,0,136,40,111.9225496,27.9806374,0,517,86.16666667,211.0643662,44548.16667,0,0,0,1,0,0,0,0,0,103.4,129.25,0,136,0,0,0,0,0,0,4,517,1,0,29200,28960,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42364-443-6,192.168.10.16,42364,199.244.48.55,443,6,7/7/2017 3:30,313728,29,54,1169,98601,570,0,40.31034483,139.9780859,4344,0,1825.944444,935.8968339,318014.3309,264.5603835,3825.95122,16051.82267,124675,1,313728,11204.57143,35658.32429,187649,17,287670,5427.735849,22311.57801,147924,1,0,0,0,0,936,1736,92.43676051,172.123623,0,4344,1187.738095,1143.646263,1307926.774,0,0,0,1,0,0,0,0,1,1202.048193,40.31034483,1825.944444,936,0,0,0,0,0,0,29,1169,54,98601,29200,61,4,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42366-443-6,192.168.10.16,42366,199.244.48.55,443,6,7/7/2017 3:30,118733,22,30,1169,47921,570,0,53.13636364,159.4088172,2896,0,1597.366667,871.3138903,413448.6621,437.9574339,2328.098039,6750.486351,23270,2,118733,5653.952381,9867.757194,23858,49,95668,3298.896552,7939.256705,24022,2,0,0,0,0,712,968,185.2896836,252.6677503,0,2896,926.2264151,1016.130985,1032522.179,0,0,0,1,0,0,0,0,1,944.0384615,53.13636364,1597.366667,712,0,0,0,0,0,0,22,1169,30,47921,29200,61,4,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42366-443-6,192.168.10.16,42366,199.244.48.55,443,6,7/7/2017 3:30,23638,27,30,162,61793,6,6,6,0,4344,0,2059.766667,997.0899618,2620991.624,2411.37152,422.1071429,2496.31325,18763,1,23614,908.2307692,3661.951166,18857,2,23539,811.6896552,3453.248916,18763,1,0,0,0,0,540,960,1142.228615,1269.142905,0,4344,1068.293103,1255.997011,1577528.492,1,0,0,0,0,0,0,0,1,1087.035088,6,2059.766667,540,0,0,0,0,0,0,27,162,30,61793,0,61,26,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42362-443-6,192.168.10.16,42362,199.244.48.55,443,6,7/7/2017 3:30,143395,40,51,1295,102959,570,0,32.375,119.2477893,4344,0,2018.803922,1001.405133,727040.6918,634.6106907,1593.277778,5509.738302,23312,1,143395,3676.794872,8143.926443,24985,34,120130,2402.6,6641.107908,24084,4,0,0,0,0,1036,1640,278.9497542,355.6609366,0,4344,1133.195652,1242.343463,1543417.28,0,0,0,1,0,0,0,0,1,1145.648352,32.375,2018.803922,1036,0,0,0,0,0,0,40,1295,51,102959,29200,61,25,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42358-443-6,192.168.10.16,42358,199.244.48.55,443,6,7/7/2017 3:30,188834,45,56,1313,105841,570,0,29.17777778,112.6443092,4344,0,1890.017857,987.9139913,567450.7769,534.8613068,1888.34,6717.883713,43767,1,188834,4291.681818,9906.44694,43883,48,165547,3009.945455,8442.246077,43767,1,0,0,0,0,1160,1800,238.3045426,296.5567641,0,4344,1050.529412,1184.671653,1403446.925,0,0,0,1,0,0,0,0,1,1060.930693,29.17777778,1890.017857,1160,0,0,0,0,0,0,45,1313,56,105841,29200,61,28,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42374-443-6,192.168.10.16,42374,199.244.48.55,443,6,7/7/2017 3:30,143901,48,58,1319,104393,570,0,27.47916667,109.1949242,2896,0,1799.87931,822.5761859,734616.1597,736.6175357,1370.485714,5166.003581,24319,1,143901,3061.723404,7525.364783,24355,1,120719,2117.877193,6323.310469,24736,2,0,0,0,0,1244,1864,333.5626577,403.054878,0,2896,987.9626168,1075.542636,1156791.961,0,0,0,1,0,0,0,0,1,997.2830189,27.47916667,1799.87931,1244,0,0,0,0,0,0,48,1319,58,104393,29200,61,29,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42372-443-6,192.168.10.16,42372,199.244.48.55,443,6,7/7/2017 3:30,142310,46,54,1307,104393,570,0,28.41304348,111.499193,4344,0,1933.203704,1009.42467,742744.7122,702.6913077,1437.474747,5246.897858,23128,1,142271,3161.577778,7589.58329,23860,1,119360,2252.075472,6456.071983,23944,1,0,0,0,0,1204,1736,323.2380015,379.4533062,0,4344,1046.534653,1207.454029,1457945.231,0,0,0,1,0,0,0,0,1,1057,28.41304348,1933.203704,1204,0,0,0,0,0,0,46,1307,54,104393,29200,61,27,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42368-443-6,192.168.10.16,42368,199.244.48.55,443,6,7/7/2017 3:30,142471,49,63,1325,104393,570,0,27.04081633,108.0950506,2896,0,1657.031746,724.1596457,742031.7117,786.1248956,1283.522523,4976.628369,23263,0,142471,2968.145833,7337.82657,23828,0,119028,1919.806452,6001.868624,23811,1,0,0,0,0,1264,2024,343.9296418,442.1952538,0,2896,935.5575221,978.2782702,957028.3739,0,0,0,1,0,0,0,0,1,943.9107143,27.04081633,1657.031746,1264,0,0,0,0,0,0,49,1325,63,104393,29200,61,30,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42370-443-6,192.168.10.16,42370,199.244.48.55,443,6,7/7/2017 3:30,143392,48,65,1319,104393,570,0,27.47916667,109.1949242,2896,0,1606.046154,678.3363019,737223.834,788.0495425,1280.285714,4972.584305,23532,0,143392,3050.893617,7461.617138,24104,0,119669,1869.828125,5926.138445,24059,1,0,0,0,0,1244,2088,334.7467083,453.3028342,0,2896,927.2982456,939.2100044,882115.4324,0,0,0,1,0,0,0,0,1,935.5044248,27.47916667,1606.046154,1244,0,0,0,0,0,0,48,1319,65,104393,29200,61,29,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42380-443-6,192.168.10.16,42380,199.244.48.55,443,6,7/7/2017 3:30,142776,43,53,1307,102959,570,0,30.39534884,115.145072,4344,0,1942.622642,1016.689655,730276.7972,672.3819129,1502.905263,5381.86666,23338,1,142776,3399.428571,7871.188196,23967,31,119650,2300.961538,6549.229726,24098,1,0,0,0,0,1108,1704,301.1710652,371.2108478,0,4344,1074.907216,1217.412711,1482093.71,0,0,0,1,0,0,0,0,1,1086.104167,30.39534884,1942.622642,1108,0,0,0,0,0,0,43,1307,53,102959,29200,61,27,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42378-443-6,192.168.10.16,42378,199.244.48.55,443,6,7/7/2017 3:30,189269,49,56,1331,105841,570,0,27.16326531,108.0671757,2896,0,1890.017857,907.4615642,566241.6983,554.765968,1819.894231,6815.888319,46931,1,189269,3943.104167,9723.163383,47065,1,165964,3017.527273,8761.791614,46931,2,0,0,0,0,1252,1800,258.8907851,295.8751829,0,2896,1011.056604,1144.647593,1310218.111,0,0,0,1,0,0,0,0,1,1020.685714,27.16326531,1890.017857,1252,0,0,0,0,0,0,49,1331,56,105841,29200,61,31,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42376-443-6,192.168.10.16,42376,199.244.48.55,443,6,7/7/2017 3:30,142761,47,57,1331,108751,570,0,28.31914894,110.239878,4344,0,1907.912281,987.9645432,771092.9456,728.490274,1386.029126,5170.138048,23242,0,142761,3103.5,7551.901702,23840,1,119481,2133.589286,6295.907599,23889,2,0,0,0,0,1188,1832,329.2215661,399.2687078,0,4344,1048.4,1190.241827,1416675.608,0,0,0,1,0,0,0,0,1,1058.480769,28.31914894,1907.912281,1188,0,0,0,0,0,0,47,1331,57,108751,29200,61,31,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42384-443-6,192.168.10.16,42384,199.244.48.55,443,6,7/7/2017 3:30,142255,47,59,1319,104393,570,0,28.06382979,110.2994746,4344,0,1769.372881,848.4535404,743116.2349,745.1407683,1354.809524,5098.297976,23299,1,142187,3091.021739,7506.815962,23871,1,118956,2050.965517,6157.736611,23763,1,0,0,0,0,1212,1896,330.3926048,414.7481635,0,4344,987.9626168,1075.542636,1156791.961,0,0,0,1,0,0,0,0,1,997.2830189,28.06382979,1769.372881,1212,0,0,0,0,0,0,47,1319,59,104393,29200,61,29,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42382-443-6,192.168.10.16,42382,199.244.48.55,443,6,7/7/2017 3:30,188499,46,59,1325,105841,570,0,28.80434783,111.4072847,4344,0,1793.915254,940.1938958,568522.9099,557.0321328,1812.490385,6711.686207,45257,1,188499,4188.866667,9888.045626,45441,48,165100,2846.551724,8394.624406,45257,1,0,0,0,0,1168,1896,244.0331248,312.999008,0,4344,1011,1127.118492,1270396.095,0,0,0,1,0,0,0,0,1,1020.628571,28.80434783,1793.915254,1168,0,0,0,0,0,0,46,1325,59,105841,29200,61,30,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42392-443-6,192.168.10.16,42392,199.244.48.55,443,6,7/7/2017 3:30,118899,22,29,1169,47921,570,0,53.13636364,159.4088172,4344,0,1652.448276,995.7714018,412871.4287,428.9354831,2377.98,6816.532141,23281,1,118899,5661.857143,9859.655401,23539,48,95493,3410.464286,8074.114039,24068,1,0,0,0,0,712,936,185.0309927,243.9044904,0,4344,944.0384615,1095.477118,1200070.116,0,0,0,1,0,0,0,0,1,962.5490196,53.13636364,1652.448276,712,0,0,0,0,0,0,22,1169,29,47921,29200,61,4,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42390-443-6,192.168.10.16,42390,199.244.48.55,443,6,7/7/2017 3:30,186555,46,57,1319,105841,570,0,28.67391304,111.4380853,2896,0,1856.859649,892.5069715,574415.0519,552.115998,1828.970588,6681.767563,43807,1,186555,4145.666667,9714.482331,43959,1,163262,2915.392857,8410.062152,43807,1,0,0,0,0,1180,1832,246.5760768,305.5399212,0,2896,1030.384615,1129.139051,1274954.996,0,0,0,1,0,0,0,0,1,1040.38835,28.67391304,1856.859649,1180,0,0,0,0,0,0,46,1319,57,105841,29200,61,29,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42388-443-6,192.168.10.16,42388,199.244.48.55,443,6,7/7/2017 3:30,196173,45,57,1313,100049,570,0,29.17777778,112.6443092,4344,0,1755.245614,892.0494117,516696.997,519.9492285,1942.306931,7353.719959,53314,1,196173,4458.477273,10788.91182,53414,27,172533,3080.946429,9299.669489,53314,1,0,0,0,0,1160,1832,229.3893655,290.559863,0,4344,984.0970874,1089.248954,1186463.285,0,0,0,1,0,0,0,0,1,993.745098,29.17777778,1755.245614,1160,0,0,0,0,0,0,45,1313,57,100049,29200,61,28,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42386-443-6,192.168.10.16,42386,199.244.48.55,443,6,7/7/2017 3:30,143040,48,58,1331,108751,570,0,27.72916667,109.1373797,4344,0,1875.017241,973.725897,769588.9262,741.0514541,1362.285714,5071.223272,23751,2,142920,3040.851064,7378.799805,23835,2,119289,2092.789474,6133.168267,23701,2,0,0,0,0,1220,1864,335.5704698,405.4809843,0,4344,1028.803738,1170.784493,1370736.329,0,0,0,1,0,0,0,0,1,1038.509434,27.72916667,1875.017241,1220,0,0,0,0,0,0,48,1331,58,108751,29200,61,31,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42394-443-6,192.168.10.16,42394,199.244.48.55,443,6,7/7/2017 3:30,126748,31,52,1169,98601,570,0,37.70967742,135.6058488,4344,0,1896.173077,925.580342,787152.46,654.84268,1545.707317,5449.846641,23302,1,126748,4224.933333,8613.353334,23982,19,100776,1976,6177.698542,24024,1,0,0,0,0,1000,1672,244.5797961,410.2628838,0,4344,1187.738095,1165.52553,1358449.762,0,0,0,1,0,0,0,0,1,1202.048193,37.70967742,1896.173077,1000,0,0,0,0,0,0,31,1169,52,98601,29200,61,4,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42398-443-6,192.168.10.16,42398,199.244.48.55,443,6,7/7/2017 3:30,142635,41,55,1313,102959,570,0,32.02439024,117.7462288,4344,0,1871.981818,1063.043473,731040.7684,673.0465874,1501.421053,5363.790809,23416,2,142635,3565.875,8008.626577,24040,2,119398,2211.074074,6407.841025,24171,2,0,0,0,0,1032,1768,287.4469801,385.5996074,0,4344,1074.969072,1217.357679,1481959.718,0,0,0,1,0,0,0,0,1,1086.166667,32.02439024,1871.981818,1032,0,0,0,0,0,0,41,1313,55,102959,29200,61,28,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42396-443-6,192.168.10.16,42396,199.244.48.55,443,6,7/7/2017 3:30,142665,50,59,1337,104393,570,0,26.74,107.0006313,4344,0,1769.372881,848.4535404,741106.7886,764.0276171,1320.972222,5040.249492,23181,0,142665,2911.530612,7333.03455,23910,1,119542,2061.068966,6191.498211,23925,1,0,0,0,0,1272,1896,350.471384,413.5562331,0,4344,961.1818182,1072.738955,1150768.866,0,0,0,1,0,0,0,0,1,970,26.74,1769.372881,1272,0,0,0,0,0,0,50,1337,59,104393,29200,61,32,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42400-443-6,192.168.10.16,42400,199.244.48.55,443,6,7/7/2017 3:30,143050,47,66,1325,108751,570,0,28.19148936,110.2697559,4344,0,1647.742424,752.701643,769493.1842,789.9335897,1277.232143,4963.063909,23205,0,143050,3109.782609,7529.334779,23780,0,119654,1840.830769,5876.354478,23729,48,0,0,0,0,1200,2120,328.5564488,461.3771409,0,4344,965.5789474,988.1136036,976368.4937,0,0,0,1,0,0,0,0,1,974.1238938,28.19148936,1647.742424,1200,0,0,0,0,0,0,47,1325,66,108751,29200,61,30,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42406-443-6,192.168.10.16,42406,199.244.48.55,443,6,7/7/2017 3:30,142709,46,57,1325,108751,570,0,28.80434783,111.4072847,4344,0,1907.912281,1025.16156,771331.8712,721.7484531,1399.107843,5167.92195,23361,-1,142709,3171.311111,7555.849654,23755,1,119619,2136.053571,6287.402593,24150,1,0,0,0,0,1168,1832,322.3342606,399.4141925,0,4344,1058.423077,1208.507968,1460491.509,0,0,0,1,0,0,0,0,1,1068.699029,28.80434783,1907.912281,1168,0,0,0,0,0,0,46,1325,57,108751,29200,61,30,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42404-443-6,192.168.10.16,42404,199.244.48.55,443,6,7/7/2017 3:30,144905,49,59,1343,110185,570,0,27.40816327,108.0109791,4344,0,1867.542373,966.9977414,769662.8826,745.3158966,1354.252336,5064.643589,23478,1,144903,3018.8125,7511.734238,26288,1,121742,2099,6179.901055,24135,2,0,0,0,0,1228,1896,338.1525827,407.1633139,0,4344,1023.192661,1164.649959,1356409.527,0,0,0,1,0,0,0,0,1,1032.666667,27.40816327,1867.542373,1228,0,0,0,0,0,0,49,1343,59,110185,29200,61,33,20,0,0,0,0,0,0,0,0,BENIGN
